"","species","species.code","route","stop","date","year","occ.hist","julday","time.m","cloud.cover","wind","noise","snow.cover","precip","temp","lat","long"
"797","Great Horned Owl","GHOW","04-1-A",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"798","Northern Saw-whet Owl","NSWO","04-1-A",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"799","Barred Owl","BARR","04-1-A",7,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"800","Great Horned Owl","GHOW","04-1-A",7,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"801","Northern Saw-whet Owl","NSWO","04-1-A",7,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"802","Barred Owl","BARR","04-1-A",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"803","Great Horned Owl","GHOW","04-1-A",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"804","Northern Saw-whet Owl","NSWO","04-1-A",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"805","Barred Owl","BARR","04-1-A",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"806","Great Horned Owl","GHOW","04-1-A",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"807","Northern Saw-whet Owl","NSWO","04-1-A",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"808","Barred Owl","BARR","04-1-A",10,"2008-04-06","2008","0000000000001011",97,279,10,0,1,3,0,0,NA,NA
"809","Great Horned Owl","GHOW","04-1-A",10,"2008-04-06","2008","0000000000000000",97,279,10,0,1,3,0,0,NA,NA
"810","Northern Saw-whet Owl","NSWO","04-1-A",10,"2008-04-06","2008","0000000000000000",97,279,10,0,1,3,0,0,NA,NA
"2251","Barred Owl","BARR","06-2-B",1,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2252","Great Horned Owl","GHOW","06-2-B",1,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2253","Northern Saw-whet Owl","NSWO","06-2-B",1,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2254","Barred Owl","BARR","06-2-B",2,"2008-04-06","2008","1000000000000000",97,100,90,1,1,1,0,4,NA,NA
"2255","Great Horned Owl","GHOW","06-2-B",2,"2008-04-06","2008","0000000000000000",97,100,90,1,1,1,0,4,NA,NA
"2256","Northern Saw-whet Owl","NSWO","06-2-B",2,"2008-04-06","2008","0000000000000000",97,100,90,1,1,1,0,4,NA,NA
"2257","Barred Owl","BARR","06-2-B",3,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2258","Great Horned Owl","GHOW","06-2-B",3,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2259","Northern Saw-whet Owl","NSWO","06-2-B",3,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2260","Barred Owl","BARR","06-2-B",4,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2261","Great Horned Owl","GHOW","06-2-B",4,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2262","Northern Saw-whet Owl","NSWO","06-2-B",4,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2263","Barred Owl","BARR","06-2-B",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2264","Great Horned Owl","GHOW","06-2-B",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2265","Northern Saw-whet Owl","NSWO","06-2-B",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2266","Barred Owl","BARR","06-2-B",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2267","Great Horned Owl","GHOW","06-2-B",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2268","Northern Saw-whet Owl","NSWO","06-2-B",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2269","Barred Owl","BARR","06-2-B",7,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2270","Great Horned Owl","GHOW","06-2-B",7,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2271","Northern Saw-whet Owl","NSWO","06-2-B",7,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2272","Barred Owl","BARR","06-2-B",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2273","Great Horned Owl","GHOW","06-2-B",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2274","Northern Saw-whet Owl","NSWO","06-2-B",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2275","Barred Owl","BARR","06-2-B",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2276","Great Horned Owl","GHOW","06-2-B",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2277","Northern Saw-whet Owl","NSWO","06-2-B",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2278","Barred Owl","BARR","06-2-B",10,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2279","Great Horned Owl","GHOW","06-2-B",10,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"2280","Northern Saw-whet Owl","NSWO","06-2-B",10,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3961","Barred Owl","BARR","12-1-A",1,"2008-04-06","2008","1100110100010000",97,66,80,0,1,3,0,0,NA,NA
"3962","Great Horned Owl","GHOW","12-1-A",1,"2008-04-06","2008","0000000000000000",97,66,80,0,1,3,0,0,NA,NA
"3963","Northern Saw-whet Owl","NSWO","12-1-A",1,"2008-04-06","2008","0000000000000000",97,66,80,0,1,3,0,0,NA,NA
"3964","Barred Owl","BARR","12-1-A",2,"2008-04-06","2008","0000000011111001",97,85,80,0,2,3,0,0,NA,NA
"3965","Great Horned Owl","GHOW","12-1-A",2,"2008-04-06","2008","0000000000000000",97,85,80,0,2,3,0,0,NA,NA
"3966","Northern Saw-whet Owl","NSWO","12-1-A",2,"2008-04-06","2008","0000000000000000",97,85,80,0,2,3,0,0,NA,NA
"3967","Barred Owl","BARR","12-1-A",3,"2008-04-06","2008","0000000010001000",97,103,80,1,1,3,0,0,NA,NA
"3968","Great Horned Owl","GHOW","12-1-A",3,"2008-04-06","2008","0000000000000000",97,103,80,1,1,3,0,0,NA,NA
"3969","Northern Saw-whet Owl","NSWO","12-1-A",3,"2008-04-06","2008","0000000000000000",97,103,80,1,1,3,0,0,NA,NA
"3970","Barred Owl","BARR","12-1-A",4,"2008-04-06","2008","0110010111111011",97,120,80,2,1,3,0,0,NA,NA
"3971","Great Horned Owl","GHOW","12-1-A",4,"2008-04-06","2008","0000000000000000",97,120,80,2,1,3,0,0,NA,NA
"3972","Northern Saw-whet Owl","NSWO","12-1-A",4,"2008-04-06","2008","0000000000000000",97,120,80,2,1,3,0,0,NA,NA
"3973","Barred Owl","BARR","12-1-A",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3974","Great Horned Owl","GHOW","12-1-A",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3975","Northern Saw-whet Owl","NSWO","12-1-A",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3976","Barred Owl","BARR","12-1-A",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3977","Great Horned Owl","GHOW","12-1-A",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3978","Northern Saw-whet Owl","NSWO","12-1-A",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3979","Barred Owl","BARR","12-1-A",7,"2008-04-06","2008","0000000000000001",97,180,80,1,1,3,0,1,NA,NA
"3980","Great Horned Owl","GHOW","12-1-A",7,"2008-04-06","2008","0000000000000000",97,180,80,1,1,3,0,1,NA,NA
"3981","Northern Saw-whet Owl","NSWO","12-1-A",7,"2008-04-06","2008","0000000000000000",97,180,80,1,1,3,0,1,NA,NA
"3982","Barred Owl","BARR","12-1-A",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3983","Great Horned Owl","GHOW","12-1-A",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3984","Northern Saw-whet Owl","NSWO","12-1-A",8,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"3985","Barred Owl","BARR","12-1-A",9,"2008-04-06","2008","1010110010011000",97,219,100,3,1,3,0,2,NA,NA
"3986","Great Horned Owl","GHOW","12-1-A",9,"2008-04-06","2008","0000000000000000",97,219,100,3,1,3,0,2,NA,NA
"3987","Northern Saw-whet Owl","NSWO","12-1-A",9,"2008-04-06","2008","0000000000000000",97,219,100,3,1,3,0,2,NA,NA
"3988","Barred Owl","BARR","12-1-A",10,"2008-04-06","2008","1110110000000000",97,238,100,2,1,3,0,1,NA,NA
"3989","Great Horned Owl","GHOW","12-1-A",10,"2008-04-06","2008","0000000000000000",97,238,100,2,1,3,0,1,NA,NA
"3990","Northern Saw-whet Owl","NSWO","12-1-A",10,"2008-04-06","2008","0000000000000000",97,238,100,2,1,3,0,1,NA,NA
"5911","Barred Owl","BARR","14-1-B",1,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5912","Great Horned Owl","GHOW","14-1-B",1,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5913","Northern Saw-whet Owl","NSWO","14-1-B",1,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5914","Barred Owl","BARR","14-1-B",2,"2008-04-06","2008","0000000111111011",97,86,90,2,1,2,0,3,NA,NA
"5915","Great Horned Owl","GHOW","14-1-B",2,"2008-04-06","2008","0000000000000000",97,86,90,2,1,2,0,3,NA,NA
"5916","Northern Saw-whet Owl","NSWO","14-1-B",2,"2008-04-06","2008","0000000000000000",97,86,90,2,1,2,0,3,NA,NA
"5917","Barred Owl","BARR","14-1-B",3,"2008-04-06","2008","0000000011111001",97,107,90,1,1,2,0,3,NA,NA
"5918","Great Horned Owl","GHOW","14-1-B",3,"2008-04-06","2008","0000000000000000",97,107,90,1,1,2,0,3,NA,NA
"5919","Northern Saw-whet Owl","NSWO","14-1-B",3,"2008-04-06","2008","0000000000000000",97,107,90,1,1,2,0,3,NA,NA
"5920","Barred Owl","BARR","14-1-B",4,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5921","Great Horned Owl","GHOW","14-1-B",4,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5922","Northern Saw-whet Owl","NSWO","14-1-B",4,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5923","Barred Owl","BARR","14-1-B",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5924","Great Horned Owl","GHOW","14-1-B",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5925","Northern Saw-whet Owl","NSWO","14-1-B",5,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5926","Barred Owl","BARR","14-1-B",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5927","Great Horned Owl","GHOW","14-1-B",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5928","Northern Saw-whet Owl","NSWO","14-1-B",6,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5929","Barred Owl","BARR","14-1-B",7,"2008-04-06","2008","0000000011000000",97,206,90,1,2,2,0,2,NA,NA
"5930","Great Horned Owl","GHOW","14-1-B",7,"2008-04-06","2008","0000000000000000",97,206,90,1,2,2,0,2,NA,NA
"5931","Northern Saw-whet Owl","NSWO","14-1-B",7,"2008-04-06","2008","0000000000000000",97,206,90,1,2,2,0,2,NA,NA
"5932","Barred Owl","BARR","14-1-B",8,"2008-04-06","2008","0000000111111011",97,224,85,1,2,2,0,2,NA,NA
"5933","Great Horned Owl","GHOW","14-1-B",8,"2008-04-06","2008","0000000000000000",97,224,85,1,2,2,0,2,NA,NA
"5934","Northern Saw-whet Owl","NSWO","14-1-B",8,"2008-04-06","2008","0000000000000000",97,224,85,1,2,2,0,2,NA,NA
"5935","Barred Owl","BARR","14-1-B",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5936","Great Horned Owl","GHOW","14-1-B",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5937","Northern Saw-whet Owl","NSWO","14-1-B",9,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5938","Barred Owl","BARR","14-1-B",10,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5939","Great Horned Owl","GHOW","14-1-B",10,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"5940","Northern Saw-whet Owl","NSWO","14-1-B",10,"2008-04-06","2008","0000000000000000",97,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6451","Barred Owl","BARR","14-2-B",1,"2008-04-06","2008","0100000000000000",97,60,28.7106598984772,0,1,2,0,2,NA,NA
"6452","Great Horned Owl","GHOW","14-2-B",1,"2008-04-06","2008","0000000000000000",97,60,28.7106598984772,0,1,2,0,2,NA,NA
"6453","Northern Saw-whet Owl","NSWO","14-2-B",1,"2008-04-06","2008","0000000000000000",97,60,28.7106598984772,0,1,2,0,2,NA,NA
"6454","Barred Owl","BARR","14-2-B",2,"2008-04-06","2008","0100000000000000",97,75,28.7106598984772,0,3,2,0,3,NA,NA
"6455","Great Horned Owl","GHOW","14-2-B",2,"2008-04-06","2008","0000000000000000",97,75,28.7106598984772,0,3,2,0,3,NA,NA
